,pressure,temperature,wind_speed,wind_speed,wind_speed,temperature,roughness_length,power_output
2021-07-22  05:00:00,98120.0,284.16,0.71,0.99,1.5,283.38000000000005,0.15,17909.32495342955
2021-07-22  06:00:00,98150.0,286.54999999999995,0.39,0.3,1.0,285.77,0.15,0.0
2021-07-22  07:00:00,98150.0,289.04,0.56,0.86,1.21,288.26000000000005,0.15,6714.67357849342
2021-07-22  08:00:00,98130.0,290.58,1.1,1.48,2.21,289.8,0.15,120604.941470541
2021-07-22  09:00:00,98120.0,291.95,1.49,1.95,2.86,291.17,0.15,501082.25335135474
2021-07-22  10:00:00,98090.0,293.27,1.87,2.38,3.48,292.49,0.15,1082159.8207979307
2021-07-22  11:00:00,98030.0,294.4,2.11,2.62,3.86,293.62,0.15,1507204.2511374755
2021-07-22  12:00:00,97950.0,295.29999999999995,2.45,3.0,4.41,294.52,0.15,2207429.1391597954
2021-07-22  13:00:00,97890.0,295.92,2.78,3.35,4.92,295.14000000000004,0.15,3309554.8808146175
2021-07-22  14:00:00,97840.0,296.12,3.12,3.71,5.43,295.34000000000003,0.15,4421910.174335222
2021-07-22  15:00:00,97800.0,295.72,3.37,3.99,5.81,294.94000000000005,0.15,5676872.605623692
2021-07-22  16:00:00,97770.0,294.73999999999995,3.5,4.23,5.98,293.96,0.15,6272862.677564009
2021-07-22  17:00:00,97750.0,293.59,3.63,4.57,6.12,292.81,0.15,6763043.536118615
2021-07-22  18:00:00,97750.0,292.38,3.67,4.95,6.11,291.6,0.15,6727891.638185268
2021-07-22  19:00:00,97750.0,290.59,3.08,5.27,5.09,289.81,0.15,3680091.3161036754
2021-07-22  20:00:00,97780.0,288.51,2.61,5.65,4.28,287.73,0.15,1985816.065828173
2021-07-22  21:00:00,97790.0,287.63,2.61,5.56,4.27,286.85,0.15,1973449.0344510505
2021-07-22  22:00:00,97810.0,287.16,2.95,5.21,4.88,286.38000000000005,0.15,3223534.263811419
2021-07-22  23:00:00,97830.0,286.32,3.12,4.82,5.23,285.54,0.15,3986631.899285972
2021-07-23  00:00:00,97820.0,285.73999999999995,2.72,4.1,4.66,284.96,0.15,2748986.9095947314
2021-07-23  01:00:00,97770.0,285.28,1.9,3.45,3.34,284.5,0.15,917737.5543576523
2021-07-23  02:00:00,97730.0,284.23,1.52,3.21,2.71,283.45000000000005,0.15,413283.7036637939
2021-07-23  03:00:00,97690.0,283.39,1.61,2.92,2.9,282.61,0.15,524494.8176048964
2021-07-23  04:00:00,97680.0,283.17,1.45,2.43,2.68,282.39000000000004,0.15,395723.72207089164
2021-07-23  05:00:00,97680.0,284.65,1.31,1.85,2.53,283.87,0.15,307922.61624861974
2021-07-23  06:00:00,97660.0,286.39,1.36,1.68,2.67,285.61,0.15,389870.37475063594
2021-07-23  07:00:00,97660.0,288.48,1.57,1.86,3.03,287.70000000000005,0.15,600584.5396540688
2021-07-23  08:00:00,97650.0,290.38,1.65,1.88,3.19,289.6,0.15,737950.8307978524
2021-07-23  09:00:00,97620.0,292.08,1.66,1.87,3.2,291.3,0.15,749670.8424352314
2021-07-23  10:00:00,97590.0,293.59,1.66,1.88,3.2,292.81,0.15,749670.8424352314
2021-07-23  11:00:00,97550.0,294.84,1.78,2.03,3.39,294.06,0.15,978793.152153864
2021-07-23  12:00:00,97490.0,295.86,1.98,2.29,3.72,295.08000000000004,0.15,1357025.7827712214
2021-07-23  13:00:00,97450.0,296.54999999999995,2.21,2.55,4.07,295.77,0.15,1730132.2885642184
2021-07-23  14:00:00,97400.0,296.94,2.4,2.78,4.37,296.16,0.15,2120569.5718531013
2021-07-23  15:00:00,97350.0,296.96,2.54,2.94,4.57,296.18,0.15,2554256.428886859
2021-07-23  16:00:00,97300.0,296.59,2.55,2.99,4.59,295.81,0.15,2597559.9230425437
2021-07-23  17:00:00,97260.0,295.95,2.43,2.9,4.38,295.17,0.15,2142290.345286123
2021-07-23  18:00:00,97240.0,294.83,2.03,2.71,3.71,294.05,0.15,1345594.1106522987
2021-07-23  19:00:00,97230.0,291.96,1.65,2.92,2.98,291.18,0.15,571319.4631690634
2021-07-23  20:00:00,97230.0,289.86,1.91,3.05,3.42,289.08000000000004,0.15,1015330.5843931602
2021-07-23  21:00:00,97220.0,289.22,1.84,2.93,3.32,288.44000000000005,0.15,893599.7478065568
2021-07-23  22:00:00,97210.0,288.19,2.01,3.3,3.56,287.41,0.15,1171816.6403829332
2021-07-23  23:00:00,97200.0,287.15,2.26,4.1,3.88,286.37,0.15,1529579.741183184
2021-07-24  00:00:00,97160.0,286.73,2.2,4.58,3.72,285.95000000000005,0.15,1357025.7827712214
2021-07-24  01:00:00,97110.0,286.37,2.26,4.84,3.78,285.59000000000003,0.15,1422950.7989579597
2021-07-24  02:00:00,97070.0,286.27,2.28,5.15,3.78,285.49,0.15,1422950.7989579597
2021-07-24  03:00:00,97050.0,286.48,2.38,5.16,3.95,285.70000000000005,0.15,1609889.0266489466
2021-07-24  04:00:00,97030.0,286.54999999999995,2.31,4.89,3.85,285.77,0.15,1496575.5864578576
2021-07-24  05:00:00,97010.0,287.42999999999995,2.18,4.24,3.73,286.65,0.15,1368447.0532281457
2021-07-24  06:00:00,96980.0,289.21,2.31,2.93,4.17,288.43,0.15,1849595.2873867918
2021-07-24  07:00:00,96950.0,292.25,2.45,3.24,4.35,291.47,0.15,2077116.2617743535
2021-07-24  08:00:00,96940.0,295.2,3.62,4.77,6.07,294.42,0.15,6587817.525116792
2021-07-24  09:00:00,96920.0,296.77,4.27,5.58,6.99,295.99,0.15,10504193.485614534
2021-07-24  10:00:00,96910.0,297.59,4.82,6.29,7.76,296.81,0.15,14688678.835717592
2021-07-24  11:00:00,96910.0,298.04999999999995,5.32,6.9,8.44,297.27,0.15,19140929.976900257
2021-07-24  12:00:00,96900.0,298.39,5.59,7.21,8.81,297.61,0.15,21669942.593362406
2021-07-24  13:00:00,96890.0,298.32,5.64,7.25,8.88,297.54,0.15,22158921.00363606
2021-07-24  14:00:00,96880.0,298.26,5.65,7.25,8.89,297.48,0.15,22228803.880335245
2021-07-24  15:00:00,96890.0,297.84,5.59,7.22,8.81,297.06,0.15,21669942.593362406
2021-07-24  16:00:00,96900.0,297.16,5.37,7.01,8.51,296.38000000000005,0.15,19606827.108142175
2021-07-24  17:00:00,96910.0,296.17999999999995,4.99,6.66,7.96,295.4,0.15,15990893.778129207
2021-07-24  18:00:00,96950.0,294.91,4.33,6.12,6.99,294.13000000000005,0.15,10504193.485614534
2021-07-24  19:00:00,97000.0,292.98,2.89,5.4,4.76,292.20000000000005,0.15,2964994.873074169
2021-07-24  20:00:00,97050.0,290.57,2.21,5.05,3.68,289.79,0.15,1311236.684323541
2021-07-24  21:00:00,97090.0,289.47,2.03,4.6,3.43,288.69000000000005,0.15,1027493.7407331874
2021-07-24  22:00:00,97110.0,288.54,1.9,4.12,3.27,287.76000000000005,0.15,833101.6956446759
2021-07-24  23:00:00,97110.0,287.91,1.78,3.68,3.11,287.13000000000005,0.15,646184.0768757286
2021-07-25  00:00:00,97120.0,287.42999999999995,1.68,3.36,2.97,286.65,0.15,565466.4176881304
2021-07-25  01:00:00,97120.0,286.98,1.74,3.47,3.07,286.20000000000005,0.15,623996.2388113879
2021-07-25  02:00:00,97130.0,286.75,1.84,3.87,3.19,285.97,0.15,737950.8307978524
2021-07-25  03:00:00,97140.0,286.65,1.97,4.22,3.36,285.87,0.15,942183.7750857446
2021-07-25  04:00:00,97150.0,286.71,2.03,4.2,3.47,285.93,0.15,1072395.2974399077
2021-07-25  05:00:00,97170.0,288.04999999999995,2.37,3.81,4.11,287.27,0.15,1777659.23468668
2021-07-25  06:00:00,97170.0,289.69,2.67,3.46,4.69,288.91,0.15,2813829.9779946096
2021-07-25  07:00:00,97180.0,291.41,2.98,3.84,5.16,290.63000000000005,0.15,3833411.440253973
2021-07-25  08:00:00,97180.0,293.01,3.34,4.25,5.7,292.23,0.15,5291327.467102233
2021-07-25  09:00:00,97160.0,294.51,3.89,4.94,6.49,293.73,0.15,8077191.541643154
2021-07-25  10:00:00,97150.0,295.75,4.27,5.41,7.02,294.97,0.15,10658753.945329113
2021-07-25  11:00:00,97130.0,296.37,4.4,5.59,7.2,295.59000000000003,0.15,11587148.575720472
2021-07-25  12:00:00,97110.0,296.37,4.38,5.61,7.17,295.59000000000003,0.15,11432298.670924336
2021-07-25  13:00:00,97090.0,296.54999999999995,4.2,5.41,6.91,295.77,0.15,10092253.750943746
2021-07-25  14:00:00,97070.0,296.91,3.92,5.09,6.51,296.13000000000005,0.15,8149021.951225227
2021-07-25  15:00:00,97040.0,297.58,3.59,4.69,6.04,296.8,0.15,6482835.511391538
2021-07-25  16:00:00,97010.0,297.57,3.34,4.38,5.67,296.79,0.15,5188569.473294721
2021-07-25  17:00:00,96990.0,296.86,3.06,4.06,5.25,296.08000000000004,0.15,4030215.758706309
2021-07-25  18:00:00,96980.0,295.79999999999995,2.33,3.62,4.08,295.02,0.15,1741949.173440924
2021-07-25  19:00:00,96990.0,293.83,1.53,3.0,2.75,293.05,0.15,436696.87159597996
2021-07-25  20:00:00,97000.0,293.09,1.32,2.01,2.51,292.31,0.15,296215.55730231723
2021-07-25  21:00:00,96980.0,293.4,0.64,0.9,1.37,292.62,0.15,12891.10177118089
2021-07-25  22:00:00,96950.0,292.69,0.74,1.06,1.55,291.91,0.15,19839.369566211564
2021-07-25  23:00:00,96920.0,291.14,1.56,2.48,2.88,290.36,0.15,512788.55560074694
2021-07-26  00:00:00,96870.0,290.2,2.0,4.1,3.44,289.42,0.15,1039648.9032033456
2021-07-26  01:00:00,96790.0,290.04999999999995,2.33,5.48,3.83,289.27,0.15,1475621.8322340455
2021-07-26  02:00:00,96720.0,289.96,2.73,6.0,4.43,289.18,0.15,2250835.3963877484
2021-07-26  03:00:00,96670.0,289.52,2.94,5.97,4.77,288.74,0.15,2986574.361187996
2021-07-26  04:00:00,96670.0,288.84,3.74,6.27,6.02,288.06,0.15,6412845.87143081
2021-07-26  05:00:00,96690.0,288.36,4.6,6.97,7.29,287.58000000000004,0.15,12051978.030857353
2021-07-26  06:00:00,96720.0,288.85,5.05,7.39,7.94,288.07000000000005,0.15,15860916.092647808
2021-07-26  07:00:00,96770.0,289.32,4.45,6.4,7.14,288.54,0.15,11277475.666709676
2021-07-26  08:00:00,96820.0,289.9,4.77,6.61,7.63,289.12,0.15,13835883.041973537
2021-07-26  09:00:00,96840.0,291.33,5.62,7.85,8.75,290.55,0.15,21251099.218063835
2021-07-26  10:00:00,96860.0,293.42999999999995,6.16,8.49,9.48,292.65,0.15,26370001.09205924
2021-07-26  11:00:00,96880.0,294.92999999999995,6.08,8.18,9.41,294.15,0.15,25877124.136043362
2021-07-26  12:00:00,96910.0,295.7,5.81,7.66,9.08,294.92,0.15,23559066.437957093
2021-07-26  13:00:00,96950.0,296.38,5.41,7.09,8.56,295.6,0.15,19939854.11285177
2021-07-26  14:00:00,96980.0,296.92999999999995,5.06,6.61,8.08,296.15,0.15,16771190.567395903
2021-07-26  15:00:00,97020.0,297.04999999999995,4.77,6.23,7.68,296.27,0.15,14163740.112623602
2021-07-26  16:00:00,97080.0,296.67999999999995,4.61,6.07,7.45,295.9,0.15,12883234.019620467
2021-07-26  17:00:00,97140.0,295.67999999999995,4.25,5.88,6.91,294.9,0.15,10092253.750943746
2021-07-26  18:00:00,97200.0,293.98,3.19,5.32,5.26,293.20000000000005,0.15,4051997.5780906966
2021-07-26  19:00:00,97290.0,292.04,2.62,5.3,4.32,291.26000000000005,0.15,2035250.6975011874
2021-07-26  20:00:00,97380.0,290.07,2.32,5.28,3.84,289.29,0.15,1486106.0085981411
2021-07-26  21:00:00,97440.0,288.73,2.03,4.51,3.43,287.95000000000005,0.15,1027493.7407331874
2021-07-26  22:00:00,97480.0,287.67,1.76,3.54,3.08,286.89000000000004,0.15,629849.4003896472
2021-07-26  23:00:00,97520.0,287.2,1.61,3.07,2.89,286.42,0.15,518641.69163347693
2021-07-27  00:00:00,97550.0,286.94,1.58,2.68,2.89,286.16,0.15,518641.69163347693
2021-07-27  01:00:00,97570.0,286.7,1.51,2.43,2.8,285.92,0.15,465963.1051317207
2021-07-27  02:00:00,97590.0,286.28,1.57,2.58,2.88,285.5,0.15,512788.55560074694
2021-07-27  03:00:00,97600.0,285.94,1.69,2.83,3.07,285.16,0.15,623996.2388113879
2021-07-27  04:00:00,97610.0,285.56,1.75,3.3,3.1,284.78000000000003,0.15,641125.5522390271
2021-07-27  05:00:00,97610.0,286.97,1.91,3.54,3.36,286.19000000000005,0.15,942183.7750857446
2021-07-27  06:00:00,97620.0,288.72,2.37,2.87,4.3,287.94000000000005,0.15,2010540.080431773
2021-07-27  07:00:00,97630.0,291.67,2.79,3.61,4.87,290.89000000000004,0.15,3202019.2034052485
2021-07-27  08:00:00,97600.0,294.09,3.4,4.4,5.77,293.31,0.15,5536500.634049168
2021-07-27  09:00:00,97550.0,295.66,3.86,5.02,6.43,294.88000000000005,0.15,7861884.265498489
2021-07-27  10:00:00,97480.0,297.01,4.13,5.36,6.8,296.23,0.15,9531979.718887823
2021-07-27  11:00:00,97410.0,297.95,4.41,5.74,7.19,297.17,0.15,11535536.637127647
2021-07-27  12:00:00,97350.0,298.16,4.71,6.21,7.6,297.38000000000005,0.15,13672216.731137346
2021-07-27  13:00:00,97320.0,296.86,4.56,6.26,7.34,296.08000000000004,0.15,12310400.272204436
2021-07-27  14:00:00,97350.0,295.95,4.61,6.37,7.41,295.17,0.15,12673111.055920988
2021-07-27  15:00:00,97340.0,295.12,3.89,5.43,6.4,294.34000000000003,0.15,7754812.087412966
2021-07-27  16:00:00,97260.0,295.39,3.28,4.64,5.53,294.61,0.15,4708710.04002985
2021-07-27  17:00:00,97170.0,295.58,3.19,4.53,5.39,294.8,0.15,4334936.208326987
2021-07-27  18:00:00,97100.0,294.73,2.18,4.08,3.74,293.95000000000005,0.15,1379857.9220230712
2021-07-27  19:00:00,97030.0,292.77,2.27,5.23,3.76,291.99,0.15,1401771.1593439947
2021-07-27  20:00:00,96990.0,291.77,2.92,6.59,4.66,290.99,0.15,2748986.9095947314
2021-07-27  21:00:00,96940.0,291.77,3.29,7.22,5.18,290.99,0.15,3877199.2950438103
2021-07-27  22:00:00,96890.0,291.72,3.45,7.5,5.41,290.94000000000005,0.15,4378428.136864308
2021-07-27  23:00:00,96820.0,291.77,3.52,7.71,5.5,290.99,0.15,4605807.950698937
2021-07-28  00:00:00,96750.0,291.77,3.74,7.97,5.81,290.99,0.15,5676872.605623692
2021-07-28  01:00:00,96700.0,291.72,4.26,8.29,6.58,290.94000000000005,0.15,8414522.202290893
2021-07-28  02:00:00,96670.0,291.38,4.54,8.34,7.0,290.6,0.15,10555708.604961026
2021-07-28  03:00:00,96670.0,290.79999999999995,4.48,8.1,6.94,290.02,0.15,10246693.397257546
2021-07-28  04:00:00,96680.0,290.23999999999995,4.25,7.63,6.64,289.46,0.15,8719501.430458795
2021-07-28  05:00:00,96710.0,290.38,4.13,6.77,6.57,289.6,0.15,8364572.080147909
2021-07-28  06:00:00,96760.0,291.95,4.18,5.54,6.86,291.17,0.15,9836529.039013278
2021-07-28  07:00:00,96800.0,294.38,4.78,6.53,7.65,293.6,0.15,13967004.622834938
2021-07-28  08:00:00,96830.0,295.36,5.61,7.49,8.79,294.58000000000004,0.15,21530299.316840876
2021-07-28  09:00:00,96870.0,295.46,6.39,8.54,9.82,294.68,0.15,28677019.221985336
2021-07-28  10:00:00,96910.0,295.38,6.97,9.36,10.57,294.6,0.15,33507264.655927345
2021-07-28  11:00:00,96930.0,296.04,7.02,9.38,10.64,295.26000000000005,0.15,33958313.400606334
2021-07-28  12:00:00,96950.0,296.62,7.05,9.44,10.68,295.84000000000003,0.15,34216199.03558592
2021-07-28  13:00:00,96950.0,297.19,6.96,9.29,10.57,296.41,0.15,33507264.655927345
2021-07-28  14:00:00,96950.0,297.54,6.77,8.98,10.33,296.76000000000005,0.15,31965634.919905733
2021-07-28  15:00:00,96960.0,297.44,6.59,8.7,10.1,296.66,0.15,30490733.32861695
2021-07-28  16:00:00,96990.0,296.29,6.37,8.46,9.81,295.51000000000005,0.15,28613279.062178724
2021-07-28  17:00:00,97040.0,294.63,5.83,8.03,9.05,293.85,0.15,23348820.54926276
2021-07-28  18:00:00,97110.0,293.42,5.17,7.44,8.12,292.64000000000004,0.15,17032185.350176174
2021-07-28  19:00:00,97180.0,291.54999999999995,3.52,6.45,5.64,290.77,0.15,5085787.94990227
2021-07-28  20:00:00,97250.0,289.12,2.5,5.48,4.11,288.34000000000003,0.15,1777659.23468668
2021-07-28  21:00:00,97290.0,287.97,2.34,4.94,3.9,287.19000000000005,0.15,1551912.3880044047
2021-07-28  22:00:00,97330.0,287.09,2.31,4.8,3.87,286.31,0.15,1518397.3515633908
2021-07-28  23:00:00,97370.0,286.39,2.38,5.01,3.97,285.61,0.15,1633324.420416745
2021-07-29  00:00:00,97410.0,285.84,2.39,5.03,3.98,285.06,0.15,1645030.7395863144
2021-07-29  01:00:00,97460.0,285.25,2.34,4.91,3.9,284.47,0.15,1551912.3880044047
2021-07-29  02:00:00,97500.0,284.79999999999995,2.27,4.69,3.82,284.02,0.15,1465123.0573655677
2021-07-29  03:00:00,97530.0,284.34,2.29,4.65,3.86,283.56,0.15,1507204.2511374755
2021-07-29  04:00:00,97560.0,283.77,2.41,4.86,4.03,282.99,0.15,1693671.2096150285
2021-07-29  05:00:00,97590.0,285.29,2.77,5.01,4.61,284.51000000000005,0.15,2640847.930208399
2021-07-29  06:00:00,97620.0,287.62,3.86,5.27,6.37,286.84000000000003,0.15,7647756.264659561
2021-07-29  07:00:00,97640.0,289.66,5.19,7.0,8.21,288.88000000000005,0.15,17622272.552908327
2021-07-29  08:00:00,97680.0,290.98,5.79,7.66,9.04,290.20000000000005,0.15,23278753.29672335
2021-07-29  09:00:00,97690.0,292.32,6.08,7.95,9.44,291.54,0.15,26088312.37234015
2021-07-29  10:00:00,97700.0,293.56,6.15,7.98,9.55,292.78000000000003,0.15,26863243.4643736
2021-07-29  11:00:00,97700.0,294.62,6.07,7.85,9.45,293.84000000000003,0.15,26158723.366056696
2021-07-29  12:00:00,97680.0,295.53,5.99,7.7,9.34,294.75,0.15,25384612.596325967
2021-07-29  13:00:00,97660.0,296.2,5.91,7.58,9.25,295.42,0.15,24751889.902240537
2021-07-29  14:00:00,97660.0,296.33,5.82,7.45,9.13,295.55,0.15,23909623.35603468
2021-07-29  15:00:00,97670.0,295.96,5.67,7.26,8.93,295.18,0.15,22508498.96062705
2021-07-29  16:00:00,97680.0,295.25,5.43,6.98,8.6,294.47,0.15,20210215.53632263
2021-07-29  17:00:00,97690.0,294.29999999999995,5.06,6.62,8.08,293.52,0.15,16771190.567395903
2021-07-29  18:00:00,97710.0,292.98999999999995,4.32,6.05,7.0,292.21,0.15,10555708.604961026
2021-07-29  19:00:00,97740.0,290.41,2.69,5.48,4.42,289.63000000000005,0.15,2229134.228309223
2021-07-29  20:00:00,97790.0,288.81,2.22,5.07,3.68,288.03000000000003,0.15,1311236.684323541
2021-07-29  21:00:00,97820.0,288.02,2.02,4.6,3.4,287.24,0.15,990980.2901034985
2021-07-29  22:00:00,97830.0,286.92,1.92,4.2,3.29,286.14000000000004,0.15,857327.9897059358
2021-07-29  23:00:00,97850.0,285.95,1.82,3.78,3.16,285.17,0.15,704268.7245437854
2021-07-30  00:00:00,97860.0,285.6,1.59,3.18,2.83,284.82000000000005,0.15,483522.7245174358
2021-07-30  01:00:00,97870.0,285.51,1.31,2.63,2.4,284.73,0.15,231826.02828085716
2021-07-30  02:00:00,97890.0,284.96,1.24,2.1,2.35,284.18,0.15,202557.66624072628
2021-07-30  03:00:00,97900.0,284.41,0.95,1.43,1.9,283.63000000000005,0.15,33349.32865575712
2021-07-30  04:00:00,97930.0,284.11,0.67,0.96,1.43,283.33000000000004,0.15,15207.219062446295
2021-07-30  05:00:00,97960.0,284.94,0.52,0.8,1.13,284.16,0.15,3626.3965279789277
2021-07-30  06:00:00,97980.0,287.23999999999995,0.54,0.76,1.2,286.46,0.15,6328.641242383251
2021-07-30  07:00:00,97990.0,289.79999999999995,1.54,2.06,2.93,289.02,0.15,542054.1351512896
2021-07-30  08:00:00,97990.0,291.63,2.23,2.8,4.06,290.85,0.15,1721046.8970285915
2021-07-30  09:00:00,97970.0,293.36,2.56,3.15,4.58,292.58000000000004,0.15,2575910.1118384316
2021-07-30  10:00:00,97950.0,295.0,2.79,3.42,4.92,294.22,0.15,3309554.8808146175
2021-07-30  11:00:00,97920.0,296.45,2.92,3.57,5.12,295.67,0.15,3745811.8920865674
2021-07-30  12:00:00,97880.0,297.59,3.05,3.72,5.31,296.81,0.15,4160869.583513617
2021-07-30  13:00:00,97850.0,298.12,3.26,3.95,5.62,297.34000000000003,0.15,5017255.183939348
2021-07-30  14:00:00,97830.0,298.02,3.38,4.08,5.81,297.24,0.15,5676872.605623692
2021-07-30  15:00:00,97820.0,298.17999999999995,3.42,4.1,5.86,297.4,0.15,5852337.41209005
2021-07-30  16:00:00,97790.0,297.9,3.47,4.21,5.92,297.12,0.15,6062878.101900454
2021-07-30  17:00:00,97760.0,297.03,3.38,4.19,5.78,296.25,0.15,5571593.637476253
2021-07-30  18:00:00,97740.0,295.54,3.1,4.41,5.26,294.76000000000005,0.15,4051997.5780906966
2021-07-30  19:00:00,97750.0,292.48999999999995,2.47,5.19,4.08,291.71,0.15,1741949.173440924
2021-07-30  20:00:00,97790.0,289.92999999999995,2.38,5.51,3.91,289.15,0.15,1563062.6452058312
2021-07-30  21:00:00,97800.0,288.76,2.3,5.32,3.79,287.98,0.15,1433518.807462907
2021-07-30  22:00:00,97820.0,288.16,2.21,5.07,3.67,287.38000000000005,0.15,1299731.8233597085
2021-07-30  23:00:00,97830.0,287.33,2.05,4.51,3.47,286.55,0.15,1072395.2974399077
2021-07-31  00:00:00,97840.0,286.61,2.03,4.09,3.48,285.83000000000004,0.15,1082159.8207979307
2021-07-31  01:00:00,97840.0,286.04999999999995,2.0,3.7,3.49,285.27,0.15,1091902.8555504107
2021-07-31  02:00:00,97810.0,285.6,1.94,3.41,3.43,284.82000000000005,0.15,1027493.7407331874
2021-07-31  03:00:00,97800.0,285.48,1.74,2.84,3.15,284.70000000000005,0.15,692778.6179236438
2021-07-31  04:00:00,97800.0,285.48999999999995,1.5,2.34,2.8,284.71,0.15,465963.1051317207
2021-07-31  05:00:00,97790.0,286.71,1.15,2.03,2.18,285.93,0.15,103043.39193727313
2021-07-31  06:00:00,97800.0,288.86,1.07,1.26,2.2,288.08000000000004,0.15,114751.10148369601
2021-07-31  07:00:00,97790.0,292.45,1.13,1.32,2.3,291.67,0.15,173289.0577611556
2021-07-31  08:00:00,97780.0,294.88,1.41,1.59,2.8,294.1,0.15,465963.1051317207
2021-07-31  09:00:00,97760.0,296.57,1.45,1.59,2.86,295.79,0.15,501082.25335135474
2021-07-31  10:00:00,97740.0,298.09,1.44,1.58,2.86,297.31,0.15,501082.25335135474
2021-07-31  11:00:00,97710.0,299.46,1.57,1.74,3.06,298.68,0.15,618143.3070487172
2021-07-31  12:00:00,97670.0,300.54999999999995,1.77,1.98,3.4,299.77,0.15,990980.2901034985
2021-07-31  13:00:00,97630.0,301.34,1.95,2.15,3.68,300.56,0.15,1311236.684323541
2021-07-31  14:00:00,97600.0,302.0,2.07,2.26,3.88,301.22,0.15,1529579.741183184
2021-07-31  15:00:00,97580.0,302.29,2.14,2.34,4.0,301.51000000000005,0.15,1668232.9963515564
2021-07-31  16:00:00,97550.0,302.04999999999995,2.22,2.45,4.11,301.27,0.15,1777659.23468668
2021-07-31  17:00:00,97530.0,301.29,2.37,2.75,4.32,300.51000000000005,0.15,2035250.6975011874
2021-07-31  18:00:00,97510.0,299.69,2.36,3.65,4.12,298.91,0.15,1789550.6921951678
2021-07-31  19:00:00,97510.0,296.13,2.34,5.3,3.87,295.35,0.15,1518397.3515633908
2021-07-31  20:00:00,97540.0,293.81,2.73,6.26,4.39,293.03000000000003,0.15,2164007.1976482463
2021-07-31  21:00:00,97570.0,292.7,2.75,6.32,4.42,291.92,0.15,2229134.228309223
2021-07-31  22:00:00,97590.0,291.7,2.71,6.17,4.37,290.92,0.15,2120569.5718531013
2021-07-31  23:00:00,97590.0,290.78,2.64,5.94,4.28,290.0,0.15,1985816.065828173
2021-08-01  00:00:00,97570.0,289.96,2.6,5.71,4.24,289.18,0.15,1936327.8440184076
2021-08-01  01:00:00,97530.0,289.29999999999995,2.6,5.56,4.25,288.52,0.15,1948704.9235461687
2021-08-01  02:00:00,97490.0,288.72,2.6,5.46,4.27,287.94000000000005,0.15,1973449.0344510505
2021-08-01  03:00:00,97460.0,288.25,2.6,5.37,4.28,287.47,0.15,1985816.065828173
2021-08-01  04:00:00,97440.0,287.84,2.58,5.24,4.26,287.06,0.15,1961078.6536903828
2021-08-01  05:00:00,97420.0,289.35,2.3,4.83,3.86,288.57000000000005,0.15,1507204.2511374755
2021-08-01  06:00:00,97410.0,291.97,2.8,3.54,4.91,291.19000000000005,0.15,3288055.670257045
2021-08-01  07:00:00,97390.0,294.67,2.28,2.86,4.14,293.89000000000004,0.15,1813315.3023515115
2021-08-01  08:00:00,97370.0,298.59,2.97,3.84,5.15,297.81,0.15,3811514.3386248434
2021-08-01  09:00:00,97340.0,301.22,2.28,2.86,4.13,300.44000000000005,0.15,1801436.201583607
2021-08-01  10:00:00,97320.0,303.02,1.64,2.1,3.1,302.24,0.15,641125.5522390271
2021-08-01  11:00:00,97290.0,304.27,1.29,1.75,2.51,303.49,0.15,296215.55730231723
2021-08-01  12:00:00,97260.0,305.45,1.19,1.68,2.34,304.67,0.15,196703.9642599671
2021-08-01  13:00:00,97230.0,306.05999999999995,1.42,1.91,2.73,305.28,0.15,424990.3077525083
2021-08-01  14:00:00,97220.0,305.16,1.92,2.43,3.57,304.38000000000005,0.15,1183410.7036035191
2021-08-01  15:00:00,97230.0,303.63,2.26,2.95,4.08,302.85,0.15,1741949.173440924
2021-08-01  16:00:00,97230.0,302.4,2.42,3.27,4.29,301.62,0.15,1998179.747821747
2021-08-01  17:00:00,97220.0,301.48,2.25,3.32,3.99,300.70000000000005,0.15,1656729.473612998
2021-08-01  18:00:00,97230.0,300.09,1.62,3.21,2.89,299.31,0.15,518641.69163347693
2021-08-01  19:00:00,97240.0,297.81,1.55,3.28,2.76,297.03000000000003,0.15,442550.1384257494
2021-08-01  20:00:00,97270.0,296.35,1.69,3.32,2.99,295.57000000000005,0.15,577172.4985886859
2021-08-01  21:00:00,97280.0,295.57,1.63,3.5,2.87,294.79,0.15,506935.40950670646
2021-08-01  22:00:00,97270.0,294.73999999999995,1.68,3.87,2.91,293.96,0.15,530347.9335150049
2021-08-01  23:00:00,97240.0,293.81,1.82,4.41,3.08,293.03000000000003,0.15,629849.4003896472
2021-08-02  00:00:00,97210.0,293.22,2.1,4.85,3.52,292.44000000000005,0.15,1125343.332092063
2021-08-02  01:00:00,97180.0,292.54,2.55,5.03,4.24,291.76000000000005,0.15,1936327.8440184076
2021-08-02  02:00:00,97150.0,291.95,2.83,5.23,4.69,291.17,0.15,2813829.9779946096
2021-08-02  03:00:00,97140.0,291.44,3.04,5.53,4.99,290.66,0.15,3460872.6861888524
2021-08-02  04:00:00,97140.0,290.92,3.16,5.5,5.19,290.14000000000004,0.15,3899090.0482045254
2021-08-02  05:00:00,97130.0,290.85,3.54,5.05,5.89,290.07000000000005,0.15,5957616.211702238
2021-08-02  06:00:00,97120.0,290.98999999999995,3.75,4.88,6.26,290.21,0.15,7255358.1768496875
2021-08-02  07:00:00,97130.0,291.52,3.87,4.9,6.47,290.74,0.15,8005370.948757151
