variable_name,pressure,temperature,wind_speed,wind_speed,wind_speed
2021-10-02  10:00:00,95810.0,285.98999999999995,4.29,5.48,7.05
2021-10-02  11:00:00,95740.0,287.63,4.98,6.31,8.01
2021-10-02  12:00:00,95680.0,289.98999999999995,5.88,7.44,9.22
2021-10-02  13:00:00,95640.0,291.15,6.51,8.38,10.04
2021-10-02  14:00:00,95580.0,291.33,7.05,9.31,10.7
2021-10-02  15:00:00,95540.0,291.04999999999995,7.12,9.73,10.73
2021-10-02  16:00:00,95520.0,290.57,6.89,9.74,10.38
2021-10-02  17:00:00,95490.0,289.25,6.84,10.27,10.23
2021-10-02  18:00:00,95460.0,287.85999999999996,7.02,10.43,10.48
2021-10-02  19:00:00,95420.0,286.95,7.24,10.56,10.79
2021-10-02  20:00:00,95370.0,286.26,7.55,10.93,11.19
2021-10-02  21:00:00,95330.0,285.48999999999995,7.14,10.23,10.68
2021-10-02  22:00:00,95280.0,284.72999999999996,6.86,9.88,10.32
2021-10-02  23:00:00,95250.0,284.45,6.7,9.4,10.15
2021-10-03  00:00:00,95210.0,284.29999999999995,6.19,8.56,9.51
2021-10-03  01:00:00,95170.0,284.13,5.76,7.98,8.94
2021-10-03  02:00:00,95140.0,283.9,5.31,7.31,8.36
2021-10-03  03:00:00,95110.0,283.63,5.01,6.88,7.95
2021-10-03  04:00:00,95080.0,283.51,4.97,6.8,7.91
2021-10-03  05:00:00,95040.0,283.46999999999997,4.84,6.62,7.74
2021-10-03  06:00:00,95020.0,283.42999999999995,4.7,6.38,7.54
2021-10-03  07:00:00,95020.0,283.88,4.74,6.29,7.62
2021-10-03  08:00:00,95030.0,284.95,4.62,5.77,7.52
2021-10-03  09:00:00,95000.0,286.83,4.76,5.88,7.74
2021-10-03  10:00:00,94950.0,289.41999999999996,4.92,5.89,8.0
2021-10-03  11:00:00,94930.0,290.37,4.85,6.07,7.84
2021-10-03  12:00:00,94930.0,291.22999999999996,4.67,6.01,7.57
2021-10-03  13:00:00,94920.0,292.09999999999997,4.19,5.58,6.86
2021-10-03  14:00:00,94930.0,292.63,4.15,5.57,6.8
2021-10-03  15:00:00,94970.0,292.08,6.0,7.87,9.33
2021-10-03  16:00:00,95060.0,289.34,7.39,9.79,11.12
2021-10-03  17:00:00,95160.0,286.33,6.68,8.99,10.2
2021-10-03  18:00:00,95230.0,284.09,4.84,7.22,7.63
2021-10-03  19:00:00,95270.0,282.52,3.8,6.55,6.08
2021-10-03  20:00:00,95280.0,281.27,3.09,6.08,5.0
2021-10-03  21:00:00,95270.0,280.26,2.59,5.41,4.26
2021-10-03  22:00:00,95220.0,279.67999999999995,2.56,5.38,4.22
2021-10-03  23:00:00,95210.0,279.38,2.59,5.44,4.27
2021-10-04  00:00:00,95210.0,279.12,2.59,5.41,4.26
2021-10-04  01:00:00,95180.0,278.90999999999997,2.69,5.63,4.4
2021-10-04  02:00:00,95150.0,278.7,2.78,5.82,4.52
2021-10-04  03:00:00,95160.0,278.57,3.02,6.35,4.86
2021-10-04  04:00:00,95210.0,279.03,3.6,6.84,5.72
2021-10-04  05:00:00,95220.0,279.65999999999997,4.02,7.26,6.34
2021-10-04  06:00:00,95240.0,280.13,4.44,7.6,6.95
2021-10-04  07:00:00,95280.0,281.21,4.98,7.26,7.85
2021-10-04  08:00:00,95350.0,283.29999999999995,6.09,8.35,9.39
2021-10-04  09:00:00,95410.0,285.46999999999997,8.3,11.3,12.23
2021-10-04  10:00:00,95470.0,286.42999999999995,9.11,12.17,13.28
2021-10-04  11:00:00,95550.0,286.65999999999997,9.39,12.42,13.65
2021-10-04  12:00:00,95630.0,286.84,8.98,11.86,13.14
2021-10-04  13:00:00,95680.0,287.28999999999996,8.25,10.9,12.22
2021-10-04  14:00:00,95750.0,287.44,7.51,9.97,11.29
2021-10-04  15:00:00,95830.0,287.19,6.88,9.27,10.44
2021-10-04  16:00:00,95900.0,286.52,5.91,8.36,9.12
2021-10-04  17:00:00,95970.0,284.34,3.72,7.23,5.87
2021-10-04  18:00:00,96050.0,281.95,3.18,6.91,5.05
2021-10-04  19:00:00,96090.0,281.34999999999997,3.23,6.94,5.12
2021-10-04  20:00:00,96100.0,280.97999999999996,3.27,7.05,5.17
2021-10-04  21:00:00,96100.0,280.84999999999997,3.39,7.26,5.34
2021-10-04  22:00:00,96090.0,280.64,3.46,7.33,5.43
2021-10-04  23:00:00,96090.0,280.29999999999995,3.51,7.44,5.5
2021-10-05  00:00:00,96090.0,279.73999999999995,3.2,6.69,5.1
2021-10-05  01:00:00,96070.0,279.31,2.81,5.61,4.6
2021-10-05  02:00:00,96060.0,279.47999999999996,2.38,4.53,4.01
2021-10-05  03:00:00,96060.0,279.92999999999995,1.98,3.77,3.44
2021-10-05  04:00:00,96060.0,280.16999999999996,1.72,3.32,3.04
2021-10-05  05:00:00,96060.0,280.39,1.51,3.01,2.72
2021-10-05  06:00:00,96070.0,280.40999999999997,1.54,3.15,2.75
2021-10-05  07:00:00,96080.0,281.01,1.93,4.08,3.31
2021-10-05  08:00:00,96080.0,282.35999999999996,2.91,4.12,4.99
2021-10-05  09:00:00,96070.0,284.03999999999996,3.74,5.0,6.22
2021-10-05  10:00:00,96070.0,285.97999999999996,5.19,6.9,8.24
2021-10-05  11:00:00,96070.0,287.38,6.01,7.84,9.35
2021-10-05  12:00:00,96050.0,288.04999999999995,6.39,8.28,9.87
2021-10-05  13:00:00,96050.0,288.06,6.63,8.58,10.18
2021-10-05  14:00:00,96060.0,287.47999999999996,6.76,8.84,10.33
2021-10-05  15:00:00,96070.0,286.52,6.64,8.9,10.15
2021-10-05  16:00:00,96100.0,285.4,6.03,8.35,9.3
2021-10-05  17:00:00,96130.0,284.15,4.9,7.61,7.66
2021-10-05  18:00:00,96180.0,283.22999999999996,4.94,7.87,7.69
2021-10-05  19:00:00,96210.0,282.83,5.34,8.18,8.26
2021-10-05  20:00:00,96210.0,282.41999999999996,5.48,8.3,8.46
2021-10-05  21:00:00,96210.0,282.09,5.42,8.07,8.4
2021-10-05  22:00:00,96200.0,281.77,4.89,7.45,7.67
2021-10-05  23:00:00,96170.0,281.7,4.68,7.21,7.38
2021-10-06  00:00:00,96150.0,281.78,4.66,7.11,7.35
2021-10-06  01:00:00,96130.0,281.89,4.73,7.21,7.46
2021-10-06  02:00:00,96090.0,282.09999999999997,4.89,7.48,7.67
2021-10-06  03:00:00,96050.0,282.40999999999997,4.99,7.48,7.82
2021-10-06  04:00:00,96020.0,282.75,5.13,7.73,8.01
2021-10-06  05:00:00,96010.0,283.01,5.49,8.31,8.47
2021-10-06  06:00:00,96030.0,283.13,5.73,8.51,8.82
2021-10-06  07:00:00,96080.0,283.33,6.02,8.72,9.23
2021-10-06  08:00:00,96130.0,283.84,6.55,9.17,9.96
2021-10-06  09:00:00,96170.0,284.77,7.51,10.26,11.22
2021-10-06  10:00:00,96180.0,285.94,7.92,10.5,11.8
2021-10-06  11:00:00,96160.0,286.88,8.0,10.55,11.92
2021-10-06  12:00:00,96100.0,287.15999999999997,8.12,10.76,12.06
2021-10-06  13:00:00,96030.0,286.40999999999997,8.24,11.06,12.18
2021-10-06  14:00:00,95990.0,285.33,7.88,10.72,11.7
2021-10-06  15:00:00,95940.0,284.89,7.07,9.67,10.67
2021-10-06  16:00:00,95900.0,284.62,6.44,9.07,9.81
2021-10-06  17:00:00,95900.0,284.25,6.01,8.84,9.19
2021-10-06  18:00:00,95930.0,283.88,5.65,8.61,8.68
2021-10-06  19:00:00,95950.0,283.63,5.69,8.66,8.73
2021-10-06  20:00:00,95950.0,283.60999999999996,5.55,8.33,8.57
2021-10-06  21:00:00,95970.0,283.63,5.44,8.25,8.4
2021-10-06  22:00:00,95990.0,283.44,5.11,7.78,7.97
2021-10-06  23:00:00,96030.0,283.09999999999997,4.96,7.7,7.75
2021-10-07  00:00:00,96070.0,282.77,4.67,7.25,7.36
2021-10-07  01:00:00,96120.0,282.40999999999997,4.68,7.28,7.37
2021-10-07  02:00:00,96150.0,282.07,4.48,6.97,7.09
2021-10-07  03:00:00,96170.0,281.90999999999997,4.56,7.06,7.21
2021-10-07  04:00:00,96200.0,281.82,4.77,7.22,7.51
2021-10-07  05:00:00,96240.0,281.76,4.77,7.16,7.52
2021-10-07  06:00:00,96300.0,281.66999999999996,4.63,7.15,7.31
2021-10-07  07:00:00,96380.0,282.07,4.82,7.01,7.64
2021-10-07  08:00:00,96440.0,283.04999999999995,5.08,6.89,8.07
2021-10-07  09:00:00,96490.0,284.2,5.74,7.94,8.93
2021-10-07  10:00:00,96540.0,285.15,6.03,8.02,9.36
2021-10-07  11:00:00,96600.0,285.65999999999997,6.22,8.31,9.6
2021-10-07  12:00:00,96670.0,286.15999999999997,6.53,8.77,10.0
2021-10-07  13:00:00,96740.0,286.88,6.83,9.07,10.4
2021-10-07  14:00:00,96820.0,286.92999999999995,6.82,9.08,10.39
2021-10-07  15:00:00,96890.0,286.38,6.28,8.52,9.66
2021-10-07  16:00:00,96960.0,285.56,4.87,6.88,7.74
2021-10-07  17:00:00,97040.0,284.29999999999995,3.67,6.39,5.89
2021-10-07  18:00:00,97120.0,283.77,4.43,7.58,6.94
2021-10-07  19:00:00,97220.0,283.46,4.95,8.03,7.69
2021-10-07  20:00:00,97290.0,282.73999999999995,4.57,7.55,7.16
2021-10-07  21:00:00,97360.0,282.06,4.11,7.14,6.49
2021-10-07  22:00:00,97430.0,281.34999999999997,3.62,6.67,5.78
2021-10-07  23:00:00,97470.0,280.72999999999996,3.42,6.44,5.49
2021-10-08  00:00:00,97510.0,280.42999999999995,3.56,6.24,5.74
2021-10-08  01:00:00,97530.0,280.23999999999995,3.72,5.86,6.05
2021-10-08  02:00:00,97540.0,280.21999999999997,3.97,5.8,6.47
2021-10-08  03:00:00,97550.0,279.9,3.79,5.55,6.22
2021-10-08  04:00:00,97550.0,280.01,4.17,5.81,6.79
2021-10-08  05:00:00,97550.0,279.96999999999997,4.19,5.98,6.79
2021-10-08  06:00:00,97540.0,279.71999999999997,4.14,5.93,6.73
2021-10-08  07:00:00,97550.0,280.2,4.86,6.54,7.78
2021-10-08  08:00:00,97560.0,281.45,5.23,6.76,8.33
2021-10-08  09:00:00,97510.0,282.78999999999996,5.97,7.97,9.27
2021-10-08  10:00:00,97430.0,283.59,6.77,9.03,10.32
2021-10-08  11:00:00,97360.0,284.09,7.65,10.41,11.41
2021-10-08  12:00:00,97310.0,284.46999999999997,8.03,11.0,11.89
2021-10-08  13:00:00,97260.0,284.98999999999995,8.06,10.99,11.92
2021-10-08  14:00:00,97210.0,285.88,8.21,11.13,12.12
2021-10-08  15:00:00,97170.0,286.59999999999997,8.37,11.56,12.29
2021-10-08  16:00:00,97150.0,286.78999999999996,8.44,12.13,12.31
2021-10-08  17:00:00,97140.0,286.40999999999997,8.34,12.34,12.14
2021-10-08  18:00:00,97170.0,285.95,8.2,12.12,11.96
2021-10-08  19:00:00,97190.0,285.69,8.09,11.89,11.84
2021-10-08  20:00:00,97200.0,285.47999999999996,8.16,11.86,11.93
2021-10-08  21:00:00,97200.0,285.4,8.2,11.87,12.0
2021-10-08  22:00:00,97210.0,285.40999999999997,7.84,11.33,11.55
2021-10-08  23:00:00,97240.0,285.35999999999996,6.95,10.06,10.42
2021-10-09  00:00:00,97280.0,285.22999999999996,5.43,8.13,8.41
2021-10-09  01:00:00,97330.0,285.03999999999996,4.24,6.89,6.73
2021-10-09  02:00:00,97380.0,284.72999999999996,3.7,6.42,5.94
2021-10-09  03:00:00,97440.0,283.9,2.87,5.55,4.71
2021-10-09  04:00:00,97510.0,282.92999999999995,2.14,4.67,3.6
2021-10-09  05:00:00,97550.0,281.85999999999996,1.92,3.97,3.3
2021-10-09  06:00:00,97600.0,281.25,1.64,3.22,2.92
2021-10-09  07:00:00,97630.0,282.13,1.48,2.47,2.73
2021-10-09  08:00:00,97650.0,283.35999999999996,1.51,1.87,2.91
2021-10-09  09:00:00,97660.0,284.66999999999996,1.7,2.15,3.22
2021-10-09  10:00:00,97650.0,286.07,2.2,2.83,3.99
2021-10-09  11:00:00,97610.0,287.13,2.71,3.48,4.76
2021-10-09  12:00:00,97570.0,287.52,3.14,4.03,5.4
2021-10-09  13:00:00,97530.0,287.57,3.43,4.42,5.81
2021-10-09  14:00:00,97490.0,287.45,3.57,4.64,6.01
2021-10-09  15:00:00,97460.0,287.02,3.42,4.55,5.78
2021-10-09  16:00:00,97420.0,286.35999999999996,2.59,3.77,4.51
2021-10-09  17:00:00,97420.0,284.97999999999996,1.6,3.69,2.8
2021-10-09  18:00:00,97440.0,284.27,1.63,3.8,2.83
2021-10-09  19:00:00,97430.0,283.95,1.69,3.92,2.92
2021-10-09  20:00:00,97420.0,283.37,1.89,4.29,3.22
2021-10-09  21:00:00,97420.0,282.62,2.24,5.05,3.72
2021-10-09  22:00:00,97420.0,282.53,2.42,5.48,3.98
2021-10-09  23:00:00,97410.0,282.44,2.54,5.62,4.16
2021-10-10  00:00:00,97410.0,282.28,2.68,5.68,4.38
2021-10-10  01:00:00,97410.0,281.94,2.59,5.35,4.27
2021-10-10  02:00:00,97380.0,281.69,2.77,5.31,4.57
2021-10-10  03:00:00,97360.0,281.60999999999996,3.2,5.28,5.29
2021-10-10  04:00:00,97360.0,281.41999999999996,3.54,5.27,5.85
2021-10-10  05:00:00,97400.0,281.21,3.63,5.2,6.0
2021-10-10  06:00:00,97450.0,280.85999999999996,3.66,5.34,6.03
2021-10-10  07:00:00,97490.0,280.58,4.11,5.78,6.69
2021-10-10  08:00:00,97550.0,280.65999999999997,4.71,6.41,7.57
2021-10-10  09:00:00,97580.0,281.53,5.29,7.02,8.37
2021-10-10  10:00:00,97610.0,282.90999999999997,5.71,7.5,8.94
2021-10-10  11:00:00,97630.0,284.03,5.9,7.73,9.2
2021-10-10  12:00:00,97640.0,284.84999999999997,5.99,7.83,9.32
2021-10-10  13:00:00,97630.0,285.33,6.09,7.96,9.46
2021-10-10  14:00:00,97640.0,285.29999999999995,6.18,8.15,9.57
2021-10-10  15:00:00,97630.0,284.77,6.1,8.2,9.44
2021-10-10  16:00:00,97640.0,283.76,5.47,7.79,8.53
2021-10-10  17:00:00,97660.0,281.54999999999995,3.69,7.12,5.83
2021-10-10  18:00:00,97690.0,279.76,3.04,6.64,4.86
2021-10-10  19:00:00,97680.0,278.96,2.8,6.06,4.53
2021-10-10  20:00:00,97670.0,278.53,2.68,5.78,4.36
2021-10-10  21:00:00,97670.0,278.38,2.7,5.85,4.4
2021-10-10  22:00:00,97640.0,278.40999999999997,2.88,6.13,4.65
2021-10-10  23:00:00,97610.0,278.47999999999996,3.15,6.27,5.07
2021-10-11  00:00:00,97570.0,278.34999999999997,3.4,6.25,5.48
2021-10-11  01:00:00,97550.0,278.31,3.89,6.15,6.28
2021-10-11  02:00:00,97510.0,278.23999999999995,4.24,6.49,6.8
2021-10-11  03:00:00,97480.0,278.15999999999997,4.24,6.27,6.83
2021-10-11  04:00:00,97480.0,278.13,3.8,5.61,6.23
2021-10-11  05:00:00,97480.0,278.15999999999997,3.25,5.17,5.39
2021-10-11  06:00:00,97500.0,278.13,2.91,4.84,4.87
2021-10-11  07:00:00,97540.0,278.42999999999995,3.19,4.63,5.37
2021-10-11  08:00:00,97570.0,278.88,3.6,4.74,6.05
2021-10-11  09:00:00,97590.0,279.7,3.87,4.9,6.47
2021-10-11  10:00:00,97600.0,281.34,4.01,4.99,6.68
2021-10-11  11:00:00,97570.0,282.78,4.03,4.98,6.72
2021-10-11  12:00:00,97540.0,283.78,4.05,5.02,6.74
2021-10-11  13:00:00,97520.0,284.41999999999996,4.02,5.01,6.69
2021-10-11  14:00:00,97510.0,284.60999999999996,3.87,4.88,6.48
2021-10-11  15:00:00,97510.0,284.27,3.65,4.68,6.13
2021-10-11  16:00:00,97510.0,283.31,3.1,4.46,5.26
2021-10-11  17:00:00,97530.0,280.45,2.15,4.39,3.65
2021-10-11  18:00:00,97560.0,278.9,2.31,4.8,3.87
2021-10-11  19:00:00,97580.0,278.91999999999996,2.51,5.27,4.16
2021-10-11  20:00:00,97590.0,279.04999999999995,2.58,5.28,4.27
2021-10-11  21:00:00,97580.0,279.22999999999996,2.66,5.22,4.4
2021-10-11  22:00:00,97560.0,279.47999999999996,2.93,5.48,4.81
2021-10-11  23:00:00,97550.0,279.46,2.73,5.19,4.52
2021-10-12  00:00:00,97540.0,279.27,2.34,4.97,3.91
2021-10-12  01:00:00,97540.0,279.29999999999995,2.5,5.03,4.17
2021-10-12  02:00:00,97530.0,279.5,2.56,4.86,4.28
2021-10-12  03:00:00,97520.0,279.60999999999996,2.77,4.91,4.63
2021-10-12  04:00:00,97520.0,279.71,2.86,4.92,4.77
2021-10-12  05:00:00,97530.0,279.62,2.83,5.05,4.71
2021-10-12  06:00:00,97540.0,279.48999999999995,2.8,4.96,4.68
2021-10-12  07:00:00,97540.0,279.92999999999995,3.14,4.61,5.3
2021-10-12  08:00:00,97540.0,280.34,3.23,4.26,5.51
2021-10-12  09:00:00,97550.0,280.88,3.56,4.65,6.0
2021-10-12  10:00:00,97560.0,282.2,3.91,5.0,6.51
2021-10-12  11:00:00,97550.0,283.26,4.08,5.12,6.77
2021-10-12  12:00:00,97530.0,283.92999999999995,4.11,5.1,6.82
2021-10-12  13:00:00,97490.0,284.28,4.03,4.99,6.71
2021-10-12  14:00:00,97460.0,284.35999999999996,3.85,4.78,6.45
2021-10-12  15:00:00,97440.0,284.04999999999995,3.63,4.58,6.13
2021-10-12  16:00:00,97450.0,283.10999999999996,2.99,4.16,5.11
2021-10-12  17:00:00,97460.0,281.14,1.78,3.77,3.09
2021-10-12  18:00:00,97490.0,280.0,1.73,3.63,3.03
2021-10-12  19:00:00,97490.0,279.52,1.64,3.27,2.91
2021-10-12  20:00:00,97480.0,278.96,1.59,3.09,2.84
2021-10-12  21:00:00,97470.0,278.52,1.53,2.89,2.78
2021-10-12  22:00:00,97450.0,278.14,1.46,2.64,2.67
2021-10-12  23:00:00,97420.0,277.79999999999995,1.44,2.37,2.68
2021-10-13  00:00:00,97380.0,277.75,1.28,2.01,2.44
2021-10-13  01:00:00,97350.0,277.7,1.11,1.81,2.15
2021-10-13  02:00:00,97300.0,277.94,0.98,1.65,1.94
2021-10-13  03:00:00,97260.0,277.96,0.89,1.17,1.84
2021-10-13  04:00:00,97270.0,277.76,0.48,0.56,1.11
2021-10-13  05:00:00,97260.0,277.41999999999996,0.22,0.27,0.58
2021-10-13  06:00:00,97240.0,277.21999999999997,0.51,0.73,1.14
2021-10-13  07:00:00,97250.0,277.38,0.9,1.08,1.88
2021-10-13  08:00:00,97250.0,277.94,0.74,0.86,1.6
2021-10-13  09:00:00,97220.0,278.94,0.33,0.42,0.79
2021-10-13  10:00:00,97200.0,281.53,1.16,1.5,2.32
2021-10-13  11:00:00,97180.0,283.45,2.18,2.64,3.99
2021-10-13  12:00:00,97170.0,284.46,3.06,3.7,5.33
2021-10-13  13:00:00,97150.0,284.65999999999997,3.44,4.17,5.89
2021-10-13  14:00:00,97120.0,284.5,3.51,4.29,5.98
2021-10-13  15:00:00,97100.0,283.96999999999997,3.71,4.69,6.24
2021-10-13  16:00:00,97120.0,282.90999999999997,3.41,4.9,5.7
2021-10-13  17:00:00,97160.0,280.79999999999995,2.32,5.1,3.85
2021-10-13  18:00:00,97210.0,279.65999999999997,2.53,5.61,4.14
2021-10-13  19:00:00,97220.0,279.33,2.64,5.62,4.32
2021-10-13  20:00:00,97230.0,279.09,2.73,5.56,4.47
2021-10-13  21:00:00,97230.0,279.02,2.75,5.35,4.53
2021-10-13  22:00:00,97230.0,279.34999999999997,3.12,5.81,5.07
2021-10-13  23:00:00,97220.0,279.44,3.02,5.44,4.96
2021-10-14  00:00:00,97190.0,279.40999999999997,3.13,5.43,5.15
2021-10-14  01:00:00,97160.0,279.53,3.77,6.43,6.05
2021-10-14  02:00:00,97120.0,279.63,4.31,6.71,6.87
2021-10-14  03:00:00,97090.0,279.58,4.63,6.98,7.33
2021-10-14  04:00:00,97050.0,279.51,4.79,6.98,7.59
2021-10-14  05:00:00,97040.0,279.51,5.31,7.78,8.28
2021-10-14  06:00:00,97040.0,279.4,5.35,7.8,8.33
2021-10-14  07:00:00,97040.0,279.29999999999995,5.51,7.81,8.58
2021-10-14  08:00:00,97020.0,279.39,5.74,7.84,8.94
2021-10-14  09:00:00,96980.0,279.63,6.51,8.93,9.94
2021-10-14  10:00:00,96960.0,279.88,6.92,9.28,10.51
2021-10-14  11:00:00,96950.0,280.12,7.11,9.5,10.75
2021-10-14  12:00:00,96940.0,280.28999999999996,7.3,9.75,10.99
2021-10-14  13:00:00,96930.0,280.28999999999996,7.27,9.72,10.95
2021-10-14  14:00:00,96930.0,280.15,7.16,9.63,10.8
2021-10-14  15:00:00,96930.0,279.90999999999997,7.03,9.54,10.62
2021-10-14  16:00:00,96940.0,279.67999999999995,6.84,9.45,10.36
2021-10-14  17:00:00,96970.0,279.48999999999995,6.76,9.49,10.23
2021-10-14  18:00:00,96990.0,279.40999999999997,6.74,9.47,10.2
2021-10-14  19:00:00,97000.0,279.38,6.61,9.28,10.03
2021-10-14  20:00:00,97020.0,279.44,6.48,9.15,9.86
2021-10-14  21:00:00,97030.0,279.52,6.34,9.0,9.67
2021-10-14  22:00:00,97060.0,279.54999999999995,6.16,8.77,9.42
2021-10-14  23:00:00,97070.0,279.57,5.94,8.49,9.15
2021-10-15  00:00:00,97080.0,279.59,5.74,8.25,8.86
2021-10-15  01:00:00,97090.0,279.64,5.5,7.86,8.56
2021-10-15  02:00:00,97100.0,279.65999999999997,5.32,7.65,8.31
2021-10-15  03:00:00,97110.0,279.69,5.3,7.67,8.28
2021-10-15  04:00:00,97140.0,279.72999999999996,5.26,7.57,8.24
2021-10-15  05:00:00,97170.0,279.73999999999995,5.02,7.29,7.91
2021-10-15  06:00:00,97200.0,279.75,4.8,7.1,7.59
2021-10-15  07:00:00,97260.0,279.81,4.44,6.45,7.12
2021-10-15  08:00:00,97310.0,280.04999999999995,4.63,6.42,7.43
2021-10-15  09:00:00,97350.0,280.34,5.11,6.95,8.1
2021-10-15  10:00:00,97390.0,280.63,5.5,7.4,8.64
2021-10-15  11:00:00,97430.0,280.89,5.64,7.53,8.83
2021-10-15  12:00:00,97440.0,281.22999999999996,5.71,7.62,8.93
2021-10-15  13:00:00,97430.0,281.46999999999997,5.61,7.47,8.8
2021-10-15  14:00:00,97440.0,281.59,5.32,7.09,8.42
2021-10-15  15:00:00,97450.0,281.63,4.93,6.63,7.88
2021-10-15  16:00:00,97480.0,281.40999999999997,4.62,6.52,7.4
2021-10-15  17:00:00,97520.0,280.90999999999997,4.52,6.78,7.2
2021-10-15  18:00:00,97570.0,280.5,4.7,7.01,7.44
2021-10-15  19:00:00,97590.0,280.14,4.85,7.11,7.67
2021-10-15  20:00:00,97600.0,279.88,4.85,7.0,7.67
2021-10-15  21:00:00,97630.0,279.69,4.86,7.01,7.7
2021-10-15  22:00:00,97650.0,279.54999999999995,4.91,7.27,7.74
2021-10-15  23:00:00,97670.0,279.41999999999996,4.89,7.21,7.71
2021-10-16  00:00:00,97670.0,279.19,4.6,6.68,7.34
2021-10-16  01:00:00,97680.0,278.90999999999997,4.26,5.96,6.9
2021-10-16  02:00:00,97680.0,278.65,4.07,5.71,6.65
2021-10-16  03:00:00,97660.0,278.44,3.82,5.28,6.31
2021-10-16  04:00:00,97670.0,278.34999999999997,3.94,5.47,6.47
2021-10-16  05:00:00,97680.0,278.31,3.97,5.52,6.51
2021-10-16  06:00:00,97690.0,278.17999999999995,4.05,5.93,6.58
2021-10-16  07:00:00,97720.0,278.15,4.25,5.86,6.92
2021-10-16  08:00:00,97740.0,278.69,4.43,5.74,7.22
2021-10-16  09:00:00,97760.0,279.98999999999995,4.77,6.15,7.7
2021-10-16  10:00:00,97770.0,281.47999999999996,5.2,6.68,8.3
2021-10-16  11:00:00,97750.0,282.46,4.94,6.19,7.98
2021-10-16  12:00:00,97730.0,282.82,4.53,5.65,7.41
2021-10-16  13:00:00,97700.0,282.79999999999995,4.35,5.46,7.15
2021-10-16  14:00:00,97680.0,282.53,4.31,5.48,7.08
2021-10-16  15:00:00,97670.0,281.97999999999996,4.19,5.49,6.88
2021-10-16  16:00:00,97690.0,281.28,3.67,5.1,6.09
2021-10-16  17:00:00,97710.0,280.14,2.76,5.08,4.59
2021-10-16  18:00:00,97730.0,279.46,2.67,5.13,4.43
2021-10-16  19:00:00,97730.0,278.88,2.51,5.04,4.18
2021-10-16  20:00:00,97740.0,278.27,2.36,4.87,3.94
2021-10-16  21:00:00,97740.0,277.7,2.14,4.47,3.63
2021-10-16  22:00:00,97740.0,277.21999999999997,2.02,4.26,3.45
2021-10-16  23:00:00,97720.0,276.71999999999997,2.01,4.29,3.42
2021-10-17  00:00:00,97700.0,276.44,2.05,4.31,3.49
2021-10-17  01:00:00,97690.0,276.29999999999995,2.0,4.11,3.43
2021-10-17  02:00:00,97650.0,276.40999999999997,2.1,3.85,3.64
2021-10-17  03:00:00,97620.0,276.51,2.31,3.72,4.03
2021-10-17  04:00:00,97600.0,276.53999999999996,2.16,3.28,3.83
2021-10-17  05:00:00,97590.0,276.62,1.98,2.99,3.57
2021-10-17  06:00:00,97600.0,276.81,1.91,2.73,3.48
2021-10-17  07:00:00,97620.0,276.97999999999996,1.88,2.31,3.51
2021-10-17  08:00:00,97640.0,277.38,1.67,1.95,3.2
2021-10-17  09:00:00,97660.0,278.16999999999996,1.62,1.91,3.13
2021-10-17  10:00:00,97680.0,279.34,1.74,2.12,3.3
2021-10-17  11:00:00,97680.0,280.27,1.81,2.15,3.42
2021-10-17  12:00:00,97650.0,280.89,1.84,2.17,3.47
2021-10-17  13:00:00,97620.0,281.92999999999995,1.93,2.28,3.62
2021-10-17  14:00:00,97600.0,282.28,2.01,2.42,3.73
2021-10-17  15:00:00,97580.0,282.22999999999996,2.09,2.58,3.85
2021-10-17  16:00:00,97560.0,281.28999999999996,1.57,2.65,2.88
2021-10-17  17:00:00,97590.0,279.28999999999996,1.58,3.03,2.83
2021-10-17  18:00:00,97630.0,278.77,1.73,3.53,3.04
2021-10-17  19:00:00,97660.0,278.38,1.94,3.97,3.35
2021-10-17  20:00:00,97680.0,278.08,2.1,4.17,3.6
2021-10-17  21:00:00,97710.0,277.77,2.2,4.36,3.75
2021-10-17  22:00:00,97720.0,277.59,2.24,4.45,3.8
2021-10-17  23:00:00,97720.0,277.60999999999996,2.36,4.68,3.98
2021-10-18  00:00:00,97710.0,277.52,2.39,4.7,4.02
2021-10-18  01:00:00,97690.0,277.28999999999996,2.4,4.66,4.03
2021-10-18  02:00:00,97670.0,277.08,2.53,4.85,4.24
2021-10-18  03:00:00,97660.0,277.03999999999996,2.82,5.11,4.69
2021-10-18  04:00:00,97660.0,277.03,3.31,5.35,5.46
2021-10-18  05:00:00,97670.0,277.15999999999997,4.12,5.81,6.71
2021-10-18  06:00:00,97690.0,276.79999999999995,4.23,6.29,6.81
2021-10-18  07:00:00,97720.0,276.96999999999997,4.75,6.7,7.57
2021-10-18  08:00:00,97750.0,277.62,4.98,6.4,8.0
2021-10-18  09:00:00,97760.0,279.14,5.61,7.3,8.83
2021-10-18  10:00:00,97760.0,280.91999999999996,6.48,8.57,9.96
2021-10-18  11:00:00,97760.0,282.35999999999996,6.83,8.91,10.43
2021-10-18  12:00:00,97730.0,283.32,6.85,8.92,10.46
2021-10-18  13:00:00,97700.0,283.72999999999996,6.77,8.86,10.34
2021-10-18  14:00:00,97690.0,283.46999999999997,6.49,8.63,9.96
2021-10-18  15:00:00,97690.0,282.72999999999996,5.8,7.91,9.01
2021-10-18  16:00:00,97700.0,281.73999999999995,4.46,6.77,7.1
